shift_name,units_produced,defect_count,cycle_time_avg,shift_efficiency_score,experience_level,skill_category,runtime_hours,downtime_minutes,maintenance_flag,machine_status,maintenance_downtime,temperature,humidity,shift_duration,day_of_week_sin,day_of_week_cos,hour_of_day_sin,hour_of_day_cos
Evening,606,24,39.03,74.94285860060093,3,Intermediate,6.47,61.61,1,Issues,61.61,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Morning,842,15,32.0,90.17526512622062,6,Senior,6.94,33.4,0,Operational,0.0,20.5,44.1,8.0,0.0,1.0,1.0,6.123233995736766e-17
Morning,797,18,34.19,83.90240821156536,8,Senior,6.74,45.52,0,Issues,0.0,20.5,44.1,8.0,0.0,1.0,1.0,6.123233995736766e-17
Morning,803,17,34.87,88.78937573722688,7,Senior,6.76,44.24,0,Operational,0.0,20.5,44.1,8.0,0.0,1.0,1.0,6.123233995736766e-17
Morning,833,19,39.49,85.26334530735944,7,Senior,6.74,45.84,0,Issues,0.0,20.5,44.1,8.0,0.0,1.0,1.0,6.123233995736766e-17
Morning,846,15,37.55,91.18607452551244,8,Senior,6.81,41.17,0,Operational,0.0,20.5,44.1,8.0,0.0,1.0,1.0,6.123233995736766e-17
Evening,598,20,35.41,80.08857973908647,2,Intermediate,6.48,61.41,1,Issues,61.41,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,598,20,35.41,80.08857973908647,2,Intermediate,6.48,61.41,1,Issues,65.95,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,598,20,35.41,80.08857973908647,2,Intermediate,6.48,61.41,1,Issues,35.25,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,578,20,37.36,74.47015564397553,2,Intermediate,6.64,51.41,0,Issues,0.0,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,552,20,35.64,75.7019024416449,4,Intermediate,6.42,65.09,0,Issues,0.0,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,583,22,36.34,72.20671988399283,4,Intermediate,6.59,54.34,0,Issues,0.0,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,603,24,37.74,75.32549614469656,4,Intermediate,6.58,55.19,0,Issues,0.0,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,615,18,36.88,76.29614053048053,2,Intermediate,6.53,58.22,0,Issues,77.73,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Evening,602,22,35.43,79.52978701149755,3,Intermediate,6.65,50.99,0,Issues,0.0,22.8,39.7,8.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
Night,490,19,36.12,64.48856344137138,2,Intermediate,6.16,80.57,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,514,24,37.14,67.01775122281174,2,Intermediate,6.18,79.38,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,498,18,36.04,60.73391976857099,5,Intermediate,6.36,68.21,0,Issues,36.5,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,464,27,33.88,57.85344348550289,2,Junior,6.15,80.78,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,533,18,39.03,71.0072718302249,5,Intermediate,6.36,68.17,1,Issues,68.17,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,533,18,39.03,71.0072718302249,5,Intermediate,6.36,68.17,1,Issues,33.54,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Evening,604,25,39.02,76.53830217919807,3,Intermediate,6.49,60.49,0,Issues,74.73,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,590,23,35.09,68.99125994038283,3,Intermediate,6.58,55.43,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,595,17,36.62,71.15574092261247,2,Intermediate,6.7,47.95,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,593,19,34.9,73.15773985012018,4,Intermediate,6.44,63.84,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,599,19,34.97,78.07405152358315,2,Intermediate,6.56,56.34,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Night,435,19,37.67,55.67163305648612,1,Junior,6.27,73.93,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,453,24,36.87,57.57893754376099,2,Junior,6.31,71.48,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,476,16,36.94,68.25117309123657,5,Intermediate,6.16,80.6,0,Issues,42.13,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,493,18,35.0,65.72262443325965,4,Intermediate,6.33,70.24,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,489,23,33.63,67.12529217275764,5,Intermediate,6.29,72.38,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,446,17,35.35,53.00197350245369,2,Junior,6.19,78.57,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,463,18,34.85,55.81072644617289,1,Junior,6.21,77.57,1,Issues,77.57,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,441,24,34.59,54.53219524873909,1,Junior,6.29,72.66,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,535,23,34.52,73.21029948401767,4,Intermediate,6.35,68.97,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Evening,589,21,35.69,79.55738488237179,3,Intermediate,6.58,55.3,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,617,19,36.32,83.17279480953243,3,Intermediate,6.58,54.96,1,Issues,54.96,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,623,24,40.47,76.52968425765492,4,Intermediate,6.6,53.97,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,608,19,37.09,83.07957477937798,4,Intermediate,6.6,54.13,0,Issues,35.96,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,588,25,33.4,74.20106796462129,3,Intermediate,6.48,61.38,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,579,17,35.0,71.43006108563355,3,Intermediate,6.47,62.0,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,604,18,34.65,80.07404690310302,2,Intermediate,6.67,49.76,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,562,23,39.41,69.81334546040813,5,Intermediate,6.54,57.87,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,557,20,35.22,74.48279653582478,3,Intermediate,6.41,65.21,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,576,18,36.04,70.41660397956171,3,Intermediate,6.45,63.18,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,615,21,38.72,82.63008459061747,3,Intermediate,6.64,51.7,0,Issues,79.92,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,612,24,32.65,76.08872560258635,4,Intermediate,6.58,54.94,1,Issues,54.94,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,599,20,32.52,77.7545759621811,2,Intermediate,6.54,57.62,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,583,20,32.0,75.82325122936953,3,Intermediate,6.53,58.4,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,593,18,40.11,81.51780144023172,3,Intermediate,6.49,60.57,0,Issues,76.3,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,593,18,40.11,81.51780144023172,3,Intermediate,6.49,60.57,0,Issues,34.54,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,612,23,33.12,80.06121930425937,2,Intermediate,6.49,60.32,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,563,18,36.5,69.25975895239318,4,Intermediate,6.5,60.28,0,Issues,76.32,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,568,16,38.32,71.75178635399102,5,Intermediate,6.32,70.84,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Night,477,21,36.48,55.73816276107648,1,Junior,6.35,69.17,0,Issues,35.96,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,451,25,36.19,60.94041681660556,2,Junior,6.23,76.32,1,Issues,76.32,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,441,19,36.6,62.37829858582174,2,Junior,6.3,71.92,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,434,18,35.66,52.10326462839289,2,Junior,6.07,85.7,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,427,20,39.96,55.79827280202039,2,Junior,6.23,76.3,1,Issues,76.3,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,427,20,39.96,55.79827280202039,2,Junior,6.23,76.3,1,Issues,34.54,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,457,20,33.88,58.70789714900459,1,Junior,6.37,67.85,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,489,18,34.05,65.29363330959927,5,Intermediate,6.23,76.03,0,Issues,54.96,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,464,21,38.69,61.68133456553108,2,Junior,6.21,77.19,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,509,23,36.26,65.10762431945257,2,Intermediate,6.26,74.11,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,438,23,33.22,56.31484499196671,2,Junior,6.32,70.98,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,518,19,36.37,73.57020581902265,4,Intermediate,6.2,78.18,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,518,21,38.59,62.06645296346145,4,Intermediate,6.25,74.73,1,Issues,74.73,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,452,20,39.17,60.31715280149209,2,Junior,6.09,84.35,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,429,23,39.49,53.82189588012443,1,Junior,6.22,76.82,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,493,17,34.47,59.92528521097042,5,Intermediate,6.19,78.37,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,492,20,35.53,63.53854929772147,5,Intermediate,6.26,74.7,0,Issues,54.94,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,495,23,36.02,64.52444090032974,2,Intermediate,6.17,79.92,1,Issues,79.92,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,520,18,33.35,66.82964061380191,4,Intermediate,6.33,70.03,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,510,17,34.55,65.37465706345415,4,Intermediate,6.25,75.28,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,473,18,34.1,63.06236668599844,1,Junior,6.26,74.7,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,525,24,36.06,67.9548992481429,3,Intermediate,6.23,76.26,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,455,21,36.77,61.22947620388541,1,Junior,6.38,67.13,1,Issues,67.13,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,471,19,33.16,64.97555242748514,5,Intermediate,6.13,82.46,0,Issues,58.16,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,465,23,37.02,58.73099365766779,1,Junior,6.27,73.76,1,Issues,73.76,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,478,20,35.25,59.00646947996462,2,Intermediate,6.18,79.45,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,522,21,34.66,65.82542622050435,5,Intermediate,6.27,74.1,0,Issues,53.73,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,483,20,32.69,64.31222569389789,5,Intermediate,6.24,75.64,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,462,26,40.61,55.18727484170064,2,Junior,6.15,81.03,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,457,18,36.14,59.80385695539945,1,Junior,6.28,72.93,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,457,21,38.43,53.31921830393989,2,Junior,6.25,75.15,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,459,23,38.73,59.4703670545791,1,Junior,6.35,68.84,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,478,20,35.53,57.69430109008435,2,Junior,6.31,71.63,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,502,18,33.19,68.11416859885108,2,Intermediate,6.1,83.77,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,432,21,34.86,53.77308546965254,1,Junior,6.22,76.98,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,459,20,35.36,61.23960726809813,2,Junior,6.06,86.13,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Night,485,23,36.37,62.22246639355653,5,Intermediate,6.18,79.03,0,Issues,0.0,21.9,51.9,8.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
Morning,717,21,37.11,88.57799301868091,3,Intermediate,6.84,39.55,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,802,20,32.44,88.95504876472643,2,Intermediate,7.07,25.63,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,858,19,35.01,90.52827257082174,5,Senior,6.85,38.98,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,856,21,39.26,91.29614434118773,6,Senior,6.92,34.85,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,889,21,35.23,81.88774411695198,12,Expert,6.81,41.56,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,832,20,38.1,90.7006877790846,4,Senior,6.93,34.24,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,850,17,32.85,90.87140622678764,6,Senior,6.86,38.63,0,Operational,58.16,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,831,20,35.12,88.0240900630121,4,Senior,6.67,49.5,0,Issues,73.76,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,843,22,37.94,89.12578385875379,6,Senior,7.03,28.36,0,Operational,67.13,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,811,15,37.39,92.1102559918578,6,Senior,6.76,44.1,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,795,14,35.81,88.37345004902714,6,Senior,6.78,43.33,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,804,19,34.84,85.3100119510296,6,Senior,6.95,33.15,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,851,21,34.71,84.47582486785406,6,Senior,6.99,30.31,0,Operational,76.32,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,758,22,39.35,87.10154937688324,3,Intermediate,6.89,36.68,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,816,17,37.69,95.1532567023464,7,Senior,6.86,38.25,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,830,15,36.85,92.26982095425303,6,Senior,6.92,34.96,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,858,23,37.53,89.68422747241857,7,Senior,6.96,32.27,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,863,20,36.44,94.49286786195329,7,Senior,6.92,34.54,1,Operational,34.54,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,863,20,36.44,94.49286786195329,7,Senior,6.92,34.54,1,Operational,76.3,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,798,19,35.98,87.95499868322331,6,Senior,6.9,36.13,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,861,18,38.48,85.21913588271721,6,Senior,6.9,35.96,1,Operational,35.96,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,844,15,38.16,89.17427769210528,6,Senior,6.87,37.82,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,859,20,35.56,92.13787977721924,4,Senior,6.93,34.16,0,Operational,54.96,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,831,17,38.22,90.7922977455566,8,Senior,6.91,35.63,0,Operational,77.57,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,849,19,35.55,87.71060111368512,5,Senior,6.81,41.42,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,770,22,34.1,92.71833966921552,4,Intermediate,6.94,33.54,1,Operational,33.54,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,770,22,34.1,92.71833966921552,4,Intermediate,6.94,33.54,1,Operational,68.17,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,808,21,37.83,89.45706817174865,4,Senior,6.91,35.42,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,852,19,36.68,92.3944802174101,10,Expert,6.82,40.74,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,799,18,38.2,97.2846069034176,6,Senior,6.97,32.02,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,750,20,34.83,86.67079373914808,4,Intermediate,6.85,38.94,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,897,15,38.52,91.12475688312136,10,Expert,6.83,40.17,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,828,15,37.17,86.21539254726684,7,Senior,6.89,36.5,1,Operational,36.5,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,813,18,34.64,89.46425495692655,7,Senior,6.86,38.37,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,822,20,35.53,87.99506557397142,5,Senior,6.76,44.34,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,833,17,34.7,90.67913524532077,10,Expert,6.66,50.58,0,Issues,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,829,16,38.56,91.02224949546438,12,Expert,6.84,39.68,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,844,19,37.36,81.9531389096353,6,Senior,6.83,40.38,0,Operational,53.73,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,843,19,35.61,91.00331338329944,8,Senior,6.88,37.5,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,819,18,37.32,87.47036505435862,8,Senior,6.8,42.13,1,Operational,42.13,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,886,17,35.85,92.23278639902352,10,Expert,6.89,36.79,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,773,17,35.66,91.64539829206308,2,Intermediate,6.98,31.14,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Morning,799,20,40.53,92.61116420732574,5,Senior,6.91,35.69,0,Operational,0.0,23.5,33.4,8.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Evening,600,24,33.98,76.76400796611682,3,Intermediate,6.6,53.73,1,Issues,53.73,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,586,17,36.71,72.93259759609899,4,Intermediate,6.53,58.33,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,587,20,37.79,75.09955577790481,2,Intermediate,6.51,59.62,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,576,19,36.25,69.77496948321414,3,Intermediate,6.57,55.5,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,570,18,36.09,75.77953486700818,5,Intermediate,6.59,54.69,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,626,20,35.09,82.88111833760857,5,Intermediate,6.69,48.49,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,622,25,36.24,77.29370076988445,4,Intermediate,6.61,53.31,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,563,22,36.23,70.75623831379664,3,Intermediate,6.48,61.43,0,Issues,42.13,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,609,24,37.35,70.47312846451477,3,Intermediate,6.64,51.52,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,599,19,38.34,77.9894881317578,3,Intermediate,6.62,53.0,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,579,18,37.62,76.54517009491153,3,Intermediate,6.61,53.19,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,616,25,38.56,81.86588833003442,3,Intermediate,6.53,58.25,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,588,17,34.43,79.70475828891378,4,Intermediate,6.53,57.97,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,600,24,32.71,75.94887981490581,4,Intermediate,6.56,56.44,0,Issues,73.76,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,580,21,36.86,75.16696153100672,2,Intermediate,6.5,59.97,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,602,24,34.96,76.0480761966687,4,Intermediate,6.58,55.36,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
Evening,613,19,33.2,83.95348312547117,4,Intermediate,6.51,59.7,0,Issues,0.0,20.4,40.1,8.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
